id,district_id,event_id,address,type,latitude,longitude,land_area,polygon,geometry,created_at,updated_at,location
0ddd0977-0f87-4e5e-9385-3a1d751ced0b,350909,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Taman Siswa No. 3, Bangsalsari, Jember",crime,-8.16471679507532,113.567151570497,,,,2025-04-25 09:51:16.368112+00,2025-04-25 09:51:16.368112+00,0101000020E61000003ECA19364C645C409EE67FC2555420C0
0df50faf-4085-463d-9048-2f43523cd4ad,350924,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Abdurrahman Saleh No. 84, Pakusari, Jember",crime,-8.15967990345831,113.762851651885,,,,2025-04-25 09:51:40.123935+00,2025-04-25 09:51:40.123935+00,0101000020E6100000D022BC8FD2705C40215D7690C15120C0
0e2430e6-779f-4f76-87e0-4a35b8fa23aa,350926,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Sumbermujur No. 51, Mayang, Jember",crime,-8.18897630846072,113.804751210525,,,,2025-04-25 09:51:43.0236+00,2025-04-25 09:51:43.0236+00,0101000020E6100000CFA7380B81735C407C1DB180C16020C0
0eb420a8-be64-4b3c-b221-f627b55ae9fb,350902,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Pahlawan No. 93, Kencong, Jember",crime,-8.28152775908486,113.364136544502,,,,2025-04-25 09:51:05.590612+00,2025-04-25 09:51:05.590612+00,0101000020E6100000727A5D034E575C400B5F0C68249020C0
0eb4b093-2796-4a63-b940-adce53f95e2d,350909,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Raya Sumberbaru No. 117, Bangsalsari, Jember",crime,-8.15186912362081,113.535970315844,,,,2025-04-25 09:51:16.040859+00,2025-04-25 09:51:16.040859+00,0101000020E6100000648B70564D625C4079722ECAC14D20C0
0ecb92b8-6b53-4c37-8d10-840e84110694,350927,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Cendrawasih No. 23, Kalisat, Jember",crime,-8.10372518546255,113.807920004645,,,,2025-04-25 09:51:45.936975+00,2025-04-25 09:51:45.936975+00,0101000020E6100000F56E1BF6B4735C4099AAAE771B3520C0
0eede9f2-111e-4b33-ba9d-6600854ccbcc,350905,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Pahlawan No. 145, Umbulsari, Jember",crime,-8.25759546980724,113.461006464174,,,,2025-04-25 09:51:10.252397+00,2025-04-25 09:51:10.252397+00,0101000020E6100000CBB74121815D5C40F8D6AC8DE38320C0
0f37bad2-2685-4bd1-b0fb-c6b9bf4a98b1,350912,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Taman Siswa No. 115, Ambulu, Jember",crime,-8.3965093695633,113.58205235405,,,,2025-04-25 09:51:22.239794+00,2025-04-25 09:51:22.239794+00,0101000020E6100000304D845840655C40F3A9AD4603CB20C0
0f3b6fc5-efb8-445b-a4b5-f9fd132ad5fc,350905,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Taman Siswa No. 195, Umbulsari, Jember",crime,-8.228645620914,113.469519620611,,,,2025-04-25 09:51:10.113669+00,2025-04-25 09:51:10.113669+00,0101000020E6100000BBD6059C0C5E5C400466F009117520C0
0f9688cc-022f-4df6-a9ba-67eb34f36955,350923,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Cendrawasih No. 179, Mumbulsari, Jember",crime,-8.27293720373748,113.721378732192,,,,2025-04-25 09:51:39.966509+00,2025-04-25 09:51:39.966509+00,0101000020E6100000FDB2B3112B6E5C400ED4D76CBE8B20C0
0fae9964-2409-40d1-80bf-61e38661608a,350928,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Sumbermujur No. 30, Ledokombo, Jember",crime,-8.13891385644276,113.882578746663,,,,2025-04-25 09:51:46.223512+00,2025-04-25 09:51:46.223512+00,0101000020E61000000844912B7C785C4009C48CB71F4720C0
0fca4aee-2db5-4632-baab-e8688790ccde,350929,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Sumbermujur No. 43, Sukowono, Jember",crime,-8.07281441217177,113.845276019025,,,,2025-04-25 09:51:47.371119+00,2025-04-25 09:51:47.371119+00,0101000020E61000007A73960019765C4012E93DEE472520C0
0ff00eef-5468-4e43-bf02-1190c3f9d77f,350923,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Sumbermujur No. 63, Mumbulsari, Jember",crime,-8.26672679164738,113.722142166045,,,,2025-04-25 09:51:39.030522+00,2025-04-25 09:51:39.030522+00,0101000020E61000006D8EC693376E5C405C2FFE69908820C0
10048dbe-1cd2-4364-89fa-2264c7ce8abf,350912,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Pahlawan No. 3, Ambulu, Jember",crime,-8.40289739732387,113.614721702246,,,,2025-04-25 09:51:21.23387+00,2025-04-25 09:51:21.23387+00,0101000020E610000062D2B19957675C40914C529148CE20C0
102d353c-b9f2-4965-a5ac-4ce3a066c40e,350912,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Taman Siswa No. 31, Ambulu, Jember",crime,-8.4053015116192,113.606565958707,,,,2025-04-25 09:51:21.283941+00,2025-04-25 09:51:21.283941+00,0101000020E6100000C6E006FAD1665C40FFD802AE83CF20C0
104389d6-9e14-4726-a1e7-1c678f05855a,350910,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Sumbermujur No. 22, Balung, Jember",crime,-8.26875994606006,113.520433894185,,,,2025-04-25 09:51:17.817125+00,2025-04-25 09:51:17.817125+00,0101000020E610000049D0F6C94E615C40F79A55E79A8920C0
1061fc5e-2376-4787-ba1c-375b8865d8a2,350903,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Merdeka No. 176, Sumberbaru, Jember",crime,-8.07228437444312,113.403446551683,,,,2025-04-25 09:51:08.087965+00,2025-04-25 09:51:08.087965+00,0101000020E6100000704A7C11D2595C40737D2075022520C0
109a5224-ffba-4588-a72f-4f7dbdf5c824,350908,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Cendrawasih No. 125, Puger, Jember",crime,-8.44205626083117,113.385761906092,,,,2025-04-25 09:51:15.417189+00,2025-04-25 09:51:15.417189+00,0101000020E610000040ADB452B0585C401986BE3255E220C0
10a1b8b8-73b0-47e1-8ccb-77b1f1ea214b,350906,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Merdeka No. 122, Tanggul, Jember",crime,-8.06162177885912,113.496176248532,,,,2025-04-25 09:51:12.402482+00,2025-04-25 09:51:12.402482+00,0101000020E6100000B61F065AC15F5C40B0D7C9E38C1F20C0
10aa474b-dcb1-4447-be4a-406c4e94290e,350916,b48b6941-7c14-4dbe-92d9-eb831e9bee4f,"Jalan Pantai No. 131, Jenggawah, Jember",crime,-8.2727928647821,113.642202161564,,,,2025-04-25 09:51:28.624585+00,2025-04-25 09:51:28.624585+00,0101000020E6100000AF5518D719695C4080A4A181AB8B20C0
